CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
16784,20,1,107.6,3,1,1,311,Lost
16788,123,2,597.48,2,2,2,222,At Risk
16789,8,1,80.80000000000001,4,1,1,411,Lost
16790,4,8,1520.1200000000001,4,4,3,443,Champions
16791,29,8,1706.28,3,4,4,344,Loyal
16792,282,2,110.38,1,2,1,121,Can't Lose
16793,57,1,243.84,2,1,1,211,Can't Lose
16794,1,12,1201.51,4,4,3,443,Champions
16795,365,1,414.88,1,1,2,112,Can't Lose
16796,89,1,305.62,2,1,2,212,At Risk
16800,11,1,1201.49,4,1,3,413,Unknown
16801,163,5,867.8299999999999,1,3,3,133,Hibernating
16803,65,1,332.3,2,1,2,212,At Risk
16804,23,3,536.99,3,2,2,322,Promising
16805,174,2,460.59000000000003,1,2,2,122,Can't Lose
16806,103,4,801.49,2,3,3,233,About to Sleep
16807,143,3,1121.59,1,2,3,123,Can't Lose
16808,99,2,288.42,2,2,1,221,At Risk
16809,23,6,912.74,3,3,3,333,Potential Loyalists
16810,192,2,275.64,1,2,1,121,Can't Lose
16811,5,2,547.07,4,2,2,422,New Customers
16812,361,1,479.35,1,1,2,112,Can't Lose
16813,8,10,1692.98,4,4,4,444,Champions
16814,14,22,6500.6,4,4,4,444,Champions
16816,103,4,417.06,2,3,2,232,About to Sleep
16817,3,13,1446.95,4,4,3,443,Champions
16818,11,13,3317.9700000000003,4,4,4,444,Champions
16820,96,1,497.61,2,1,2,212,At Risk
16823,227,1,358.38,1,1,2,112,Can't Lose
16824,16,2,460.64,4,2,2,422,New Customers
16825,39,2,775.18,3,2,3,323,Potential Loyalists
16826,51,1,341.7,2,1,2,212,At Risk
16828,93,2,128.5,2,2,1,221,At Risk
16829,157,1,197.22,1,1,1,111,Can't Lose
16830,39,1,325.91,3,1,2,312,Promising
16832,184,3,199.15,1,2,1,121,Can't Lose
16833,1,4,1106.53,4,3,3,433,Loyal
16834,228,1,413.46,1,1,2,112,Can't Lose
16835,128,2,180.85,2,2,1,221,At Risk
16836,40,2,251.87,3,2,1,321,Promising
16837,31,12,3167.73,3,4,4,344,Loyal
16838,197,3,582.9,1,2,2,122,Can't Lose
16839,9,39,15357.78,4,4,4,444,Champions
16841,37,7,1774.62,3,4,4,344,Loyal
16842,64,4,1260.44,2,3,3,233,About to Sleep
16843,43,17,10183.82,3,4,4,344,Loyal
16846,50,1,214.32,3,1,1,311,Lost
16847,43,1,193.44,3,1,1,311,Lost
16848,53,1,281.42,2,1,1,211,Can't Lose
16849,187,1,124.57,1,1,1,111,Can't Lose
16850,334,1,332.41,1,1,2,112,Can't Lose
16851,4,3,342.45,4,2,2,422,New Customers
16852,10,2,144.91,4,2,1,421,New Customers
16855,24,2,328.40000000000003,3,2,2,322,Promising
16856,15,1,35.400000000000006,4,1,1,411,Lost
16858,366,2,345.89000000000004,1,2,2,122,Can't Lose
16859,106,5,473.14,2,3,2,232,About to Sleep
16861,60,3,151.65,2,2,1,221,At Risk
16863,29,4,481.35,3,3,2,332,Potential Loyalists
16866,141,3,207.74,1,2,1,121,Can't Lose
16869,23,5,805.62,3,3,3,333,Potential Loyalists
16871,22,7,2761.4900000000002,3,4,4,344,Loyal
16872,77,3,680.02,2,2,3,223,About to Sleep
16873,5,10,7066.31,4,4,4,444,Champions
16875,64,9,2023.47,2,4,4,244,Hibernating
16877,12,6,853.72,4,3,3,433,Loyal
16880,31,7,1519.08,3,4,3,343,Loyal
16881,67,1,432.0,2,1,2,212,At Risk
16882,67,3,705.12,2,2,3,223,About to Sleep
16883,187,2,276.73,1,2,1,121,Can't Lose
16884,38,2,429.84,3,2,2,322,Promising
16885,15,3,471.51,4,2,2,422,New Customers
16887,35,1,194.88,3,1,1,311,Lost
16889,195,3,1578.67,1,2,3,123,Can't Lose
16891,2,5,809.7,4,3,3,433,Loyal
16892,1,7,496.84000000000003,4,4,2,442,Unknown
16893,367,1,145.93,1,1,1,111,Can't Lose
16895,65,1,219.14,2,1,1,211,Can't Lose
16897,299,3,213.03,1,2,1,121,Can't Lose
16898,26,4,444.46000000000004,3,3,2,332,Potential Loyalists
16899,8,6,1281.56,4,3,3,433,Loyal
16900,12,5,187.69,4,3,1,431,Unknown
16902,116,1,1706.88,2,1,4,214,Unknown
16903,29,1,373.24,3,1,2,312,Promising
16904,4,16,3754.27,4,4,4,444,Champions
16905,5,8,3085.48,4,4,4,444,Champions
16906,82,4,579.77,2,3,2,232,About to Sleep
16907,29,5,981.65,3,3,3,333,Potential Loyalists
16909,64,2,364.14,2,2,2,222,At Risk
16910,4,8,1510.06,4,4,3,443,Champions
16912,23,14,2528.67,3,4,4,344,Loyal
16913,290,1,113.44,1,1,1,111,Can't Lose
16914,36,1,208.46,3,1,1,311,Lost
16915,9,6,621.6800000000001,4,3,2,432,Unknown
16916,24,2,576.26,3,2,2,322,Promising
16917,277,1,391.52,1,1,2,112,Can't Lose
16918,50,7,1043.34,3,4,3,343,Loyal
16919,156,11,2596.45,1,4,4,144,Hibernating
16921,61,1,169.79,2,1,1,211,Can't Lose
16923,12,26,6666.83,4,4,4,444,Champions
16924,21,4,739.5,3,3,3,333,Potential Loyalists
16926,371,1,230.25,1,1,1,111,Can't Lose
16927,116,3,543.05,2,2,2,222,At Risk
16928,80,19,2781.5,2,4,4,244,Hibernating
16929,4,7,1295.39,4,4,3,443,Champions
16930,26,3,380.55,3,2,2,322,Promising
16931,5,21,4604.22,4,4,4,444,Champions
16932,53,1,161.94,2,1,1,211,Can't Lose
16933,1,5,530.08,4,3,2,432,Unknown
16934,55,2,950.9300000000001,2,2,3,223,About to Sleep
16936,26,1,262.68,3,1,1,311,Lost
16938,9,5,1903.13,4,3,4,434,Loyal
16940,52,3,3049.88,2,2,4,224,About to Sleep
16942,13,10,1894.1100000000001,4,4,4,444,Champions
16943,212,3,816.73,1,2,3,123,Can't Lose
16945,22,19,4345.5,3,4,4,344,Loyal
16947,236,1,406.48,1,1,2,112,Can't Lose
16948,139,3,435.02,1,2,2,122,Can't Lose
16949,4,7,1161.27,4,4,3,443,Champions
16950,57,3,1178.56,2,2,3,223,About to Sleep
16951,123,4,1262.75,2,3,3,233,About to Sleep
16952,109,2,167.61,2,2,1,221,At Risk
16953,30,1,20.8,3,1,1,311,Lost
16954,1,9,2085.08,4,4,4,444,Champions
16955,185,5,493.67,1,3,2,132,Can't Lose
16956,9,2,292.34,4,2,1,421,New Customers
16957,239,2,416.64,1,2,2,122,Can't Lose
16959,87,1,117.35000000000001,2,1,1,211,Can't Lose
16960,39,3,507.05,3,2,2,322,Promising
16961,116,1,234.17000000000002,2,1,1,211,Can't Lose
16963,187,1,110.55000000000001,1,1,1,111,Can't Lose
16965,227,1,201.19,1,1,1,111,Can't Lose
16966,8,10,2148.47,4,4,4,444,Champions
16967,189,1,319.02,1,1,2,112,Can't Lose
16968,4,2,439.43,4,2,2,422,New Customers
16969,39,3,650.41,3,2,3,323,Potential Loyalists
16971,3,2,232.20999999999998,4,2,1,421,New Customers
16976,267,1,251.51999999999998,1,1,1,111,Can't Lose
16978,78,1,344.33,2,1,2,212,At Risk
16979,4,8,1809.05,4,4,4,444,Champions
16980,255,2,1078.96,1,2,3,123,Can't Lose
16982,61,1,384.06,2,1,2,212,At Risk
16983,13,8,1920.2,4,4,4,444,Champions
16984,78,5,4392.42,2,3,4,234,About to Sleep
16985,17,11,5461.62,4,4,4,444,Champions
16986,30,2,1873.2,3,2,4,324,Unknown
16987,3,7,1625.05,4,4,4,444,Champions
16988,5,1,126.12,4,1,1,411,Lost
16989,7,6,1133.25,4,3,3,433,Loyal
16990,219,1,179.0,1,1,1,111,Can't Lose
16992,11,6,1601.8600000000001,4,3,3,433,Loyal
16996,30,9,1427.46,3,4,3,343,Loyal
16997,288,3,702.0,1,2,3,123,Can't Lose
16998,150,6,287.02,1,3,1,131,Unknown
16999,23,2,484.82,3,2,2,322,Promising
17001,1,11,3989.57,4,4,4,444,Champions
17002,73,4,1487.78,2,3,3,233,About to Sleep
17004,46,2,1412.94,3,2,3,323,Potential Loyalists
17006,5,4,781.78,4,3,3,433,Loyal
17007,51,7,877.4300000000001,2,4,3,243,Hibernating
17010,17,2,185.46,4,2,1,421,New Customers
17011,30,1,270.9,3,1,1,311,Lost
17014,8,4,565.58,4,3,2,432,Unknown
17015,29,3,1842.56,3,2,4,324,Unknown
17017,3,27,8574.11,4,4,4,444,Champions
17018,41,2,920.1,3,2,3,323,Potential Loyalists
17019,11,4,1272.61,4,3,3,433,Loyal
17022,31,1,71.0,3,1,1,311,Lost
17024,45,3,95.85,3,2,1,321,Promising
17025,61,3,357.77,2,2,2,222,At Risk
17026,185,2,154.83,1,2,1,121,Can't Lose
17027,79,7,848.59,2,4,3,243,Hibernating
17029,111,2,716.0,2,2,3,223,About to Sleep
17030,64,1,146.87,2,1,1,211,Can't Lose
17031,12,2,380.35,4,2,2,422,New Customers
17033,86,3,1030.14,2,2,3,223,About to Sleep
17034,16,4,734.57,4,3,3,433,Loyal
17035,246,3,388.33000000000004,1,2,2,122,Can't Lose
17037,78,2,1253.22,2,2,3,223,About to Sleep
17038,30,1,112.4,3,1,1,311,Lost
17040,138,1,449.73,2,1,2,212,At Risk
17041,27,4,1065.77,3,3,3,333,Potential Loyalists
17042,3,5,1044.38,4,3,3,433,Loyal
17043,32,4,1735.18,3,3,4,334,Loyal
17044,9,3,897.4300000000001,4,2,3,423,Potential Loyalists
17045,113,3,339.44,2,2,2,222,At Risk
17046,157,1,642.02,1,1,2,112,Can't Lose
17047,85,3,1100.9,2,2,3,223,About to Sleep
17048,115,6,864.32,2,3,3,233,About to Sleep
17049,3,11,5594.78,4,4,4,444,Champions
17050,96,6,3228.84,2,3,4,234,About to Sleep
17051,194,1,247.14,1,1,1,111,Can't Lose
17052,28,1,413.75,3,1,2,312,Promising
17053,129,2,496.38,2,2,2,222,At Risk
17054,28,6,1353.83,3,3,3,333,Potential Loyalists
17058,82,3,1179.89,2,2,3,223,About to Sleep
17059,30,5,3095.04,3,3,4,334,Loyal
17060,266,1,234.24,1,1,1,111,Can't Lose
17061,74,12,5116.13,2,4,4,244,Hibernating
17062,314,5,534.47,1,3,2,132,Can't Lose
17063,9,11,1421.59,4,4,3,443,Champions
17064,59,3,859.35,2,2,3,223,About to Sleep
17068,12,22,4531.34,4,4,4,444,Champions
17069,28,13,2655.2200000000003,3,4,4,344,Loyal
17070,114,1,312.14,2,1,2,212,At Risk
17071,9,14,2385.48,4,4,4,444,Champions
17073,18,4,1446.09,3,3,3,333,Potential Loyalists
17075,18,5,813.77,3,3,3,333,Potential Loyalists
17076,36,3,841.0799999999999,3,2,3,323,Potential Loyalists
17078,36,2,378.2,3,2,2,322,Promising
17079,78,1,118.80000000000001,2,1,1,211,Can't Lose
17080,22,3,285.5,3,2,1,321,Promising
17081,25,2,290.16,3,2,1,321,Promising
17082,33,2,2003.8500000000001,3,2,4,324,Unknown
17083,109,3,1405.78,2,2,3,223,About to Sleep
17084,35,2,2949.75,3,2,4,324,Unknown
17085,123,6,1555.05,2,3,3,233,About to Sleep
17086,7,6,2050.08,4,3,4,434,Loyal
17088,28,4,1991.01,3,3,4,334,Loyal
17090,4,8,2041.8500000000001,4,4,4,444,Champions
17091,3,10,3802.81,4,4,4,444,Champions
17092,50,4,1777.78,3,3,4,334,Loyal
17094,318,2,270.20000000000005,1,2,1,121,Can't Lose
17095,22,6,1088.2,3,3,3,333,Potential Loyalists
17096,9,7,992.68,4,4,3,443,Champions
17097,2,9,937.92,4,4,3,443,Champions
17100,18,2,971.74,3,2,3,323,Potential Loyalists
17101,10,4,1621.73,4,3,3,433,Loyal
17102,262,1,25.5,1,1,1,111,Can't Lose
17105,159,2,665.78,1,2,3,123,Can't Lose
17107,33,7,10380.43,3,4,4,344,Loyal
17109,29,8,869.6800000000001,3,4,3,343,Loyal
17110,165,1,163.29999999999998,1,1,1,111,Can't Lose
17111,47,1,248.61,3,1,1,311,Lost
17114,6,10,747.22,4,4,3,443,Champions
17115,8,5,806.9,4,3,3,433,Loyal
17117,288,1,116.2,1,1,1,111,Can't Lose
17118,318,1,157.02,1,1,1,111,Can't Lose
17119,3,3,593.61,4,2,2,422,New Customers
17120,233,1,307.46,1,1,2,112,Can't Lose
17122,119,1,138.32,2,1,1,211,Can't Lose
17123,162,1,345.3,1,1,2,112,Can't Lose
17124,185,1,298.89,1,1,1,111,Can't Lose
17125,50,1,259.35,3,1,1,311,Lost
17126,152,7,991.85,1,4,3,143,Hibernating
17128,335,1,157.09,1,1,1,111,Can't Lose
17131,5,5,2463.17,4,3,4,434,Loyal
17133,16,7,4892.240000000001,4,4,4,444,Champions
17134,107,2,425.0,2,2,2,222,At Risk
17135,16,7,1139.73,4,4,3,443,Champions
17138,276,1,380.5,1,1,2,112,Can't Lose
17139,16,15,10585.57,4,4,4,444,Champions
17140,247,1,465.32,1,1,2,112,Can't Lose
17142,239,1,579.0,1,1,2,112,Can't Lose
17144,1,2,984.57,4,2,3,423,Potential Loyalists
17146,106,3,749.78,2,2,3,223,About to Sleep
17147,23,6,1679.64,3,3,4,334,Loyal
17148,52,1,124.88,2,1,1,211,Can't Lose
17152,195,4,1503.5,1,3,3,133,Hibernating
17153,24,1,213.78,3,1,1,311,Lost
17154,75,1,329.34,2,1,2,212,At Risk
17155,18,2,251.7,3,2,1,321,Promising
17157,8,3,306.55,4,2,2,422,New Customers
17158,32,3,1266.97,3,2,3,323,Potential Loyalists
17159,22,4,1534.73,3,3,3,333,Potential Loyalists
17160,31,6,3518.03,3,3,4,334,Loyal
17162,29,11,1707.21,3,4,4,344,Loyal
17163,22,2,293.1,3,2,1,321,Promising
17164,33,8,2466.4,3,4,4,344,Loyal
17165,284,1,158.68,1,1,1,111,Can't Lose
17166,39,3,189.49,3,2,1,321,Promising
17169,50,4,816.88,3,3,3,333,Potential Loyalists
17171,289,1,224.91,1,1,1,111,Can't Lose
17172,75,2,313.26,2,2,2,222,At Risk
17173,5,9,3755.65,4,4,4,444,Champions
17174,218,1,59.9,1,1,1,111,Can't Lose
17175,44,5,1430.94,3,3,3,333,Potential Loyalists
17176,202,1,306.13,1,1,2,112,Can't Lose
17179,178,3,711.79,1,2,3,123,Can't Lose
17180,56,6,780.38,2,3,3,233,About to Sleep
17181,57,2,239.92000000000002,2,2,1,221,At Risk
17183,8,8,3286.91,4,4,4,444,Champions
17186,47,2,144.0,3,2,1,321,Promising
17187,227,1,203.95,1,1,1,111,Can't Lose
17188,11,9,2275.58,4,4,4,444,Champions
17189,106,2,384.4,2,2,2,222,At Risk
17190,59,3,249.74,2,2,1,221,At Risk
17191,28,7,2095.13,3,4,4,344,Loyal
17193,36,9,1674.46,3,4,4,344,Loyal
17194,274,2,262.62,1,2,1,121,Can't Lose
17197,30,1,1013.01,3,1,3,313,Unknown
17198,24,3,692.22,3,2,3,323,Potential Loyalists
17201,54,1,342.63,2,1,2,212,At Risk
17203,36,6,3563.85,3,3,4,334,Loyal
17204,169,9,1352.91,1,4,3,143,Hibernating
17205,54,1,384.08,2,1,2,212,At Risk
17206,53,1,204.24,2,1,1,211,Can't Lose
17211,27,9,2299.67,3,4,4,344,Loyal
17212,253,1,226.85,1,1,1,111,Can't Lose
17213,40,11,2741.08,3,4,4,344,Loyal
17214,60,7,984.12,2,4,3,243,Hibernating
17217,234,1,113.5,1,1,1,111,Can't Lose
17218,4,10,1960.72,4,4,4,444,Champions
17219,32,1,114.23,3,1,1,311,Lost
17220,24,14,3198.25,3,4,4,344,Loyal
17221,7,2,335.13,4,2,2,422,New Customers
17222,65,1,354.15,2,1,2,212,At Risk
17223,310,2,426.79,1,2,2,122,Can't Lose
17226,309,1,393.49,1,1,2,112,Can't Lose
17227,19,6,939.32,3,3,3,333,Potential Loyalists
17228,16,8,1906.09,4,4,4,444,Champions
17229,96,2,318.76,2,2,2,222,At Risk
17230,264,11,3466.67,1,4,4,144,Hibernating
17231,12,14,3127.82,4,4,4,444,Champions
17232,3,2,421.52,4,2,2,422,New Customers
17233,35,1,190.88,3,1,1,311,Lost
17234,183,1,149.89,1,1,1,111,Can't Lose
17235,25,2,550.0600000000001,3,2,2,322,Promising
17236,13,6,916.13,4,3,3,433,Loyal
17237,11,2,314.69,4,2,2,422,New Customers
17238,3,17,3744.65,4,4,4,444,Champions
17239,313,2,379.95000000000005,1,2,2,122,Can't Lose
17242,108,2,1135.04,2,2,3,223,About to Sleep
17243,1,30,8628.55,4,4,4,444,Champions
17244,53,1,954.9,2,1,3,213,Unknown
17245,205,1,171.45000000000002,1,1,1,111,Can't Lose
17247,15,1,282.19,4,1,1,411,Lost
17248,120,1,318.65,2,1,2,212,At Risk
17250,4,2,384.52,4,2,2,422,New Customers
17251,363,1,283.28000000000003,1,1,1,111,Can't Lose
17252,117,2,353.86,2,2,2,222,At Risk
17253,18,1,178.26,3,1,1,311,Lost
17254,5,2,272.44,4,2,1,421,New Customers
17255,41,2,298.41,3,2,1,321,Promising
17256,107,2,240.0,2,2,1,221,At Risk
17259,148,2,603.37,1,2,2,122,Can't Lose
17262,52,5,1253.3600000000001,2,3,3,233,About to Sleep
17263,208,1,63.440000000000005,1,1,1,111,Can't Lose
17265,139,2,562.9,1,2,2,122,Can't Lose
17266,2,3,310.64,4,2,2,422,New Customers
17267,127,2,317.62,2,2,2,222,At Risk
17268,108,4,763.64,2,3,3,233,About to Sleep
17272,42,5,2144.53,3,3,4,334,Loyal
17274,35,1,111.98,3,1,1,311,Lost
17277,228,2,1065.3500000000001,1,2,3,123,Can't Lose
17278,241,1,246.04000000000002,1,1,1,111,Can't Lose
17279,58,1,187.82999999999998,2,1,1,211,Can't Lose
17282,130,3,1703.41,2,2,4,224,About to Sleep
17284,60,7,1641.68,2,4,4,244,Hibernating
17286,22,1,153.92,3,1,1,311,Lost
17287,26,7,1064.11,3,4,3,343,Loyal
17288,9,7,1419.73,4,4,3,443,Champions
17289,32,4,936.16,3,3,3,333,Potential Loyalists
17290,4,2,525.24,4,2,2,422,New Customers
17291,308,1,550.8000000000001,1,1,2,112,Can't Lose
17293,8,9,1875.11,4,4,4,444,Champions
17295,29,3,556.95,3,2,2,322,Promising
17297,17,1,131.78,4,1,1,411,Lost
17298,101,2,498.42,2,2,2,222,At Risk
17299,12,4,669.11,4,3,3,433,Loyal
17301,21,1,197.63,3,1,1,311,Lost
17302,15,6,1119.93,4,3,3,433,Loyal
17303,361,1,250.04,1,1,1,111,Can't Lose
17306,11,21,8600.73,4,4,4,444,Champions
17309,95,1,82.75,2,1,1,211,Can't Lose
17311,78,2,1384.85,2,2,3,223,About to Sleep
17312,139,3,644.3,1,2,2,122,Can't Lose
17313,18,2,2288.13,3,2,4,324,Unknown
17314,25,11,2514.76,3,4,4,344,Loyal
17315,1,43,6204.46,4,4,4,444,Champions
17317,46,5,2524.02,3,3,4,334,Loyal
17320,100,3,1200.6200000000001,2,2,3,223,About to Sleep
17321,8,2,700.86,4,2,3,423,Potential Loyalists
17323,15,9,908.99,4,4,3,443,Champions
17324,18,4,990.23,3,3,3,333,Potential Loyalists
17325,280,1,96.8,1,1,1,111,Can't Lose
17329,14,2,523.11,4,2,2,422,New Customers
17330,23,2,363.9,3,2,2,322,Promising
17331,124,1,175.2,2,1,1,211,Can't Lose
17333,86,1,494.25,2,1,2,212,At Risk
17334,301,3,306.6,1,2,2,122,Can't Lose
17337,151,7,1944.32,1,4,4,144,Hibernating
17338,17,10,6612.18,4,4,4,444,Champions
17339,94,2,243.36,2,2,1,221,At Risk
17340,9,16,11891.18,4,4,4,444,Champions
17341,157,3,781.36,1,2,3,123,Can't Lose
17343,355,1,193.64,1,1,1,111,Can't Lose
17344,46,1,160.57,3,1,1,311,Lost
17345,15,4,537.74,4,3,2,432,Unknown
17346,4,16,2611.58,4,4,4,444,Champions
17347,86,1,228.96,2,1,1,211,Can't Lose
17348,15,5,1159.52,4,3,3,433,Loyal
17349,179,1,110.75,1,1,1,111,Can't Lose
17350,8,5,1256.19,4,3,3,433,Loyal
17351,36,3,587.15,3,2,2,322,Promising
17353,129,2,1740.0,2,2,4,224,About to Sleep
17354,51,1,1393.06,2,1,3,213,Unknown
17356,312,1,178.22,1,1,1,111,Can't Lose
17357,24,2,388.14,3,2,2,322,Promising
17358,303,2,365.85,1,2,2,122,Can't Lose
17359,11,1,127.86,4,1,1,411,Lost
17360,17,3,585.79,4,2,2,422,New Customers
17361,49,3,488.2,3,2,2,322,Promising
17362,239,2,312.23,1,2,2,122,Can't Lose
17364,1,12,4455.73,4,4,4,444,Champions
17365,13,8,4801.56,4,4,4,444,Champions
17367,238,1,168.4,1,1,1,111,Can't Lose
17368,23,9,1349.52,3,4,3,343,Loyal
17370,73,4,446.18,2,3,2,232,About to Sleep
17371,17,3,423.89,4,2,2,422,New Customers
17372,41,8,1342.68,3,4,3,343,Loyal
17373,40,4,646.92,3,3,2,332,Potential Loyalists
17374,219,2,495.77,1,2,2,122,Can't Lose
17375,190,4,372.5,1,3,2,132,Can't Lose
17376,71,2,203.2,2,2,1,221,At Risk
17377,24,21,3925.92,3,4,4,344,Loyal
17379,11,1,404.66,4,1,2,412,New Customers
17381,9,30,20272.43,4,4,4,444,Champions
17382,65,1,65.4,2,1,1,211,Can't Lose
17383,4,1,199.29,4,1,1,411,Lost
17384,19,2,336.4,3,2,2,322,Promising
17385,15,1,261.11,4,1,1,411,Lost
17386,8,6,2686.42,4,3,4,434,Loyal
17387,20,2,784.11,3,2,3,323,Potential Loyalists
17388,78,4,1259.56,2,3,3,233,About to Sleep
17389,1,43,31300.079999999998,4,4,4,444,Champions
17391,164,2,508.8,1,2,2,122,Can't Lose
17392,307,2,457.91,1,2,2,122,Can't Lose
17394,219,1,203.86999999999998,1,1,1,111,Can't Lose
17396,39,8,7330.8,3,4,4,344,Loyal
17397,22,2,696.41,3,2,3,323,Potential Loyalists
17398,115,3,653.38,2,2,3,223,About to Sleep
17400,126,5,2129.96,2,3,4,234,About to Sleep
17402,5,13,2633.85,4,4,4,444,Champions
17403,36,1,281.62,3,1,1,311,Lost
17404,4,18,30300.82,4,4,4,444,Champions
17405,1,5,967.22,4,3,3,433,Loyal
17406,330,5,1928.72,1,3,4,134,Hibernating
17408,163,1,32.65,1,1,1,111,Can't Lose
17409,185,2,771.85,1,2,3,123,Can't Lose
17410,16,5,1214.72,4,3,3,433,Loyal
17411,12,4,748.94,4,3,3,433,Loyal
17412,3,7,1258.06,4,4,3,443,Champions
17414,44,2,778.0,3,2,3,323,Potential Loyalists
17415,80,1,507.84,2,1,2,212,At Risk
17416,30,9,6838.34,3,4,4,344,Loyal
17418,42,2,463.46000000000004,3,2,2,322,Promising
17419,11,14,4200.97,4,4,4,444,Champions
17420,50,3,598.83,3,2,2,322,Promising
17422,16,10,1853.13,4,4,4,444,Champions
17423,45,4,663.63,3,3,3,333,Potential Loyalists
17425,19,2,759.1700000000001,3,2,3,323,Potential Loyalists
17426,4,7,5022.26,4,4,4,444,Champions
17427,72,1,100.8,2,1,1,211,Can't Lose
17428,1,33,17078.45,4,4,4,444,Champions
17429,121,4,512.12,2,3,2,232,About to Sleep
17430,33,2,265.76,3,2,1,321,Promising
17431,313,1,403.3,1,1,2,112,Can't Lose
17432,18,2,365.76,3,2,2,322,Promising
17433,88,1,303.16,2,1,2,212,At Risk
17434,2,9,2333.42,4,4,4,444,Champions
17436,2,2,216.3,4,2,1,421,New Customers
17438,247,2,378.3,1,2,2,122,Can't Lose
17440,148,5,177.1,1,3,1,131,Unknown
17442,29,10,2210.2599999999998,3,4,4,344,Loyal
17443,220,1,534.24,1,1,2,112,Can't Lose
17444,148,3,2940.04,1,2,4,124,Unknown
17446,177,2,120.89999999999999,1,2,1,121,Can't Lose
17447,40,2,541.53,3,2,2,322,Promising
17449,2,8,2504.86,4,4,4,444,Champions
17450,8,55,187482.17,4,4,4,444,Champions
17451,1,10,1648.95,4,4,4,444,Champions
17453,18,2,486.72,3,2,2,322,Promising
17454,192,4,517.53,1,3,2,132,Can't Lose
17455,204,1,131.7,1,1,1,111,Can't Lose
17456,365,1,249.86,1,1,1,111,Can't Lose
17457,127,5,1737.7,2,3,4,234,About to Sleep
17458,15,1,316.5,4,1,2,412,New Customers
17459,43,2,657.3,3,2,3,323,Potential Loyalists
17460,79,8,452.63000000000005,2,4,2,242,Unknown
17461,23,3,757.46,3,2,3,323,Potential Loyalists
17462,51,3,662.94,2,2,3,223,About to Sleep
17463,16,6,1881.3600000000001,4,3,4,434,Loyal
17464,158,1,289.96000000000004,1,1,1,111,Can't Lose
17466,10,2,763.28,4,2,3,423,Potential Loyalists
17468,10,2,137.0,4,2,1,421,New Customers
17469,16,6,1843.06,4,3,4,434,Loyal
17470,45,5,1125.07,3,3,3,333,Potential Loyalists
17472,191,3,710.29,1,2,3,123,Can't Lose
17475,79,1,194.37,2,1,1,211,Can't Lose
17480,74,2,506.51,2,2,2,222,At Risk
17481,4,5,1249.34,4,3,3,433,Loyal
17483,65,3,414.04,2,2,2,222,At Risk
17486,261,1,396.87,1,1,2,112,Can't Lose
17489,59,2,376.64,2,2,2,222,At Risk
17490,1,11,1926.88,4,4,4,444,Champions
17491,1,11,3541.92,4,4,4,444,Champions
17492,248,1,374.57,1,1,2,112,Can't Lose
17495,8,2,497.56,4,2,2,422,New Customers
17496,359,1,271.05,1,1,1,111,Can't Lose
17498,76,1,272.21999999999997,2,1,1,211,Can't Lose
17499,290,1,622.88,1,1,2,112,Can't Lose
17500,17,3,1138.0,4,2,3,423,Potential Loyalists
17501,221,2,288.6,1,2,1,121,Can't Lose
17502,9,4,689.1,4,3,3,433,Loyal
17503,3,2,558.96,4,2,2,422,New Customers
17504,206,10,2745.28,1,4,4,144,Hibernating
17505,162,2,1145.8400000000001,1,2,3,123,Can't Lose
17506,70,2,294.29,2,2,1,221,At Risk
17507,262,2,605.58,1,2,2,122,Can't Lose
17508,281,1,387.31,1,1,2,112,Can't Lose
17509,58,11,6100.74,2,4,4,244,Hibernating
17510,25,1,308.48,3,1,2,312,Promising
17511,3,46,88125.38,4,4,4,444,Champions
17512,29,11,2920.04,3,4,4,344,Loyal
17513,72,1,513.2,2,1,2,212,At Risk
17514,128,1,208.65,2,1,1,211,Can't Lose
17515,31,4,639.02,3,3,2,332,Potential Loyalists
17516,15,5,768.08,4,3,3,433,Loyal
17517,309,1,153.94,1,1,1,111,Can't Lose
17519,17,7,1839.07,4,4,4,444,Champions
17520,54,1,546.81,2,1,2,212,At Risk
17521,24,4,721.96,3,3,3,333,Potential Loyalists
17522,2,5,1070.71,4,3,3,433,Loyal
17523,11,4,652.74,4,3,3,433,Loyal
17524,361,1,145.0,1,1,1,111,Can't Lose
17525,360,1,422.7,1,1,2,112,Can't Lose
17526,1,8,706.7,4,4,3,443,Champions
17527,54,6,888.86,2,3,3,233,About to Sleep
17528,1,11,3540.1,4,4,4,444,Champions
17530,1,10,2385.0,4,4,4,444,Champions
17531,121,2,293.45,2,2,1,221,At Risk
17534,54,1,223.36,2,1,1,211,Can't Lose
17535,280,1,164.4,1,1,1,111,Can't Lose
17536,177,1,76.5,1,1,1,111,Can't Lose
17537,30,2,897.62,3,2,3,323,Potential Loyalists
17538,26,1,98.42,3,1,1,311,Lost
17540,9,3,570.4,4,2,2,422,New Customers
17542,270,1,170.75,1,1,1,111,Can't Lose
17545,43,3,645.96,3,2,2,322,Promising
17549,24,2,148.86,3,2,1,321,Promising
17550,197,3,267.16,1,2,1,121,Can't Lose
17551,359,1,306.84,1,1,2,112,Can't Lose
17552,43,6,909.96,3,3,3,333,Potential Loyalists
17553,130,1,1487.6,2,1,3,213,Unknown
17554,1,5,1952.45,4,3,4,434,Loyal
17555,20,2,483.26,3,2,2,322,Promising
